Parent Category Name	Category Name 	Link	Employee Company	Title	Roles	Requirements	Additional Info	City/Province	District	Level	Type	Min Salary	Max Salary	Is Dealable	Address	Phone	Fax	Ad Added Date
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_hsb39wu9qv	ГАНЗАГА ДӨРӨӨ ХХК	Mаркетингийн менежер	+ Брэндүүдтэй холбоотой маркетингийн төсөв, төлөвлөгөөг хийх, батлуулах, хэрэгжүүлэх, хэрэгжилтийн үр дүн, шинжилгээ, мониторинг хийх, удирдлагадаа тайлагнах + Маркетингийн хөтөлбөрийн үндсэн санааг боловсруулж, хэрэгжүүлэх + Брэндинг сурталчилгаа, сошиал медиа хөгжүүлэх, хөтлөх, шинэ сувгийг судлах хөгжүүлэх + Зах зээлд эзлэх хувь хэмжээг тасралтгүй өсгөх + Компанийн бүтээгдэхүүнийг таниулах оновчтой маркетингийн бодлогоор борлуулалтын ашгийг нэмэгдүүлэх	* Маркетингаар мэргэшсэн, туршлагатай, чадварлаг, бүтээлч сэтгэлгээтэй байх * Маркетингийн чиглэлээр ажиллахаад хэрэгтэй бүхий л чадварыг эзэмшсэн байх		Улаанбаатар хот	 Хан-Уул дүүрэг	Мэргэжилтэн	Бүтэн цагийн	1,800,000	2,100,000		Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, ХУД, 11-р Хороо, Зайсан, Будда Виста 1 давхарт, 6 тоот ENGUM Pens	77772107	None	2022-03-10 15:40
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_ig-a6gou-q	Цоба ХХК	МАРКЕТИНГИЙН МЭРГЭЖИЛТЭН	Ажлын байрны тодорхойлолтод заасны дагуу ажил үүрэг гүйцэтгэнэ.	Маркетингийн удирдлага, бизнесийн удирдлагаар бакалавраас дээш зэрэгтэй 3-с дээш жил мэргэжлээрээ ажилласан туршлагатай Англи хэлний В1-В2 түвшний мэдлэгтэй Контент бүтээх, бичих, илтгэх чадвартай Дүн шинжилгээ хийх, тайлагнах чадамжтай Сошиал орчинд хурдтай ажилладаг Чөлөөт сэтгэлгээтэй, хурдтай ажилладаг Шинийг суралцагч, хариуцлагатай, нийтэч нээлттэй зан төлөвтэй	Влог, контент бүтээхэд оролцсон ажлын туршлагатай, График дизайны талаар мэдэгдэхүүнтэй, түүнийг хэрэглээний түвшинд ашиглаж байсан бол давуу талтай Ур чадвар, зөв хандлагатай эрхэм таныг Монголдоо анхдагч ВИЛЛА төсөл хөгжүүлэгч хамт олонд нэгдэхийг урьж байна.	Улаанбаатар хот	 Баянзүрх дүүрэг	Мэргэжилтэн	Бүтэн цагийн	1,500,000	1,800,000		Монгол улс, Улаанбаатар хот, Баянзүрх дүүоэг, 3-р хороо, Энэрэл хотхон 24А байр У4 тоот,	77133355, 99908979	None	2022-03-10 13:01
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_oiprzlcqi6	Таван Богд Групп	Маркетингийн менежер /Little sheep/	Брэндийн маркетингийн зорилго, зорилтын хүрээнд бүтээгдэхүүн, үйлчилгээний онцлог, үнэ цэнийг хэрэглэгчдэд ялгаралтайгаар бүтээлчээр хүргэх идэвхижүүлэлтийн төлөвлөгөө, контентийн агуулга, төсөв гарган, хэрэгжүүлж, үр дүнгээ үнэлэн тайлагнах Зар сурталчилгааны шинэлэг санаа, санаачилга гаргадаг	Бизнесийн удирдлага, маркетингийн чиглэлээр төгссөн, 1- ээс дээш жилийн туршлагатай Дижитал маркетинг болон сошиал платформуудын талаар мэдлэгтэй Найруулан бичих чадвартай, логик сэтгэлгээтэй Англи хэлний мэдлэгтэй Маркетингийн компанит ажил зохион байгуулах, дүгнэлт гаргах чадвартай Компьютерын хэрэглээний программуудыг бүрэн эзэмшсэн	Бүтээлч, санаачилгатай, хариуцлагатай, бүхэнд тэмүүлэгч Зөв хандлага, суралцаж хөгжих гал эрмэлзлэлтэй Хариуцлагатай, багаар ажиллах чадвартай	Улаанбаатар хот	 Хан-Уул дүүрэг	Мэргэжилтэн	Бүтэн цагийн	2,100,000	2,500,000		Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, 15-р хороо, Чингисийн өргөн чөлөө-6, Стадион Оргил-1, УБ17010, ХААН Банк цамхаг, /Энхтайваны гүүрний зүүн урд/	94067272	None	2022-03-10 11:52
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_u1qrwb2tja	ГОЛОМТ КАПИТАЛ ҮЦК ХХК	ХӨРӨНГИЙН ЗАХ ЗЭЭЛИЙГ ХӨГЛӨХ МАРКЕТИНГИЙН МЕНЕЖЕР	Компанийн зах зээлд эзлэх байр суурийг нэмэгдүүлэх, нэр хүндийг бэхжүүлэх, ялгарлыг бүтээхэд хувь нэмрээ оруулах Компанийн бүтээгдэхүүн, үйлчилгээ, борлуулалтыг дэмжих Бизнес төлөвлөлт, маркетингийн судалгаа, төлөвлөгөө гаргаж хэрэгжүүлэх, шинжилгээ хийх	Бизнесийн удирдлага, Маркетинг, Сэтгүүлчийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй Маркетингийн чиглэлээр ажиллаж байсан туршлагатай Судалгаа, шинжилгээ, анализ хийх чадвартай Компьютерийн хэрэглээний програмууд дээр чөлөөтэй ажилладаг Шинийг санаачлагч, чөлөөт сэтгэлгээтэй, хариуцлагатай, идэвх санаачилгатай, бүтээлч Багаар ажиллах, удирдан зохион байгуулах чадвартай Санхүүгийн байгууллагад ажиллаж байсан бол давуу тал болно	Өөрийгөө нээн илрүүлж, нөөц бололцоогоо танин мэдэж, үнэт цаасны зах зээлийн хөгжилд хувь нэмрээ оруулахыг хүсэж буй хэн бүхнийг Монголын тэргүүлэгч үнэт цаасны компани болох Голомт Капитал ҮЦК ХХК урьж байна.	Улаанбаатар хот	 Хан-Уул дүүрэг	Мэргэжилтэн	Бүтэн цагийн	1,500,000	1,800,000	Тохиролцоно	Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, 1-р хороо, Чингисийн өргөн чөлөө-24, Парк Плэйс оффисын барилга 403 тоот	70121530, 70121529	None	2022-03-10 11:39
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_9zg0lintuu	Зочил технологи	Маркетингийн менежер	- Хагас цагийн ажилчдын ажилд хяналт тавина. - Хагас цагийн ажилчдыг удирдан зохион байгуулна. - Харилцагч байгууллагын менежерүүдтэй холбогдож ажиллана. - Шинэ бүтээгдэхүүн үйлчилгээг байгууллагуудад танилцуулж, хамтран ажиллах санал хүргүүлнэ. - Бүтээгдэхүүн үйлчилгээний маркетингийг хариуцаж ажиллана. - Фэйсбүүк пэйж хөтөлнө.	- Их дээд сургууль төгссөн - Авхаалж самбаатай, хөрвөж ажиллах чадвартай - Компьютер-н хэрэглээний программууд эзэмшсэн - Ярианы чадвартай - Маркетинг PR чиглэлээр ажиллаж байсан туршлагатай байх	One Agency -н One PR үйлчилгээг хариуцан ажиллана. One agency нь 7дах жилдээ үйл ажиллагаа явуулж байгаа. Та хариуцлагатай, Өөрийгөө илэрхийлж чаддаг бол Join our team.	Улаанбаатар хот	 Баянгол дүүрэг	Дунд шатны удирдлага	Бүтэн цагийн	1,500,000	1,800,000		Монгол улс, Улаанбаатар хот, Баянгол дүүрэг, Гранд Плаза 9н давхар 908тоот	77778787, 89117595, 88106026	None	2022-03-10 10:02
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_q+i7n0lrno	Монкон Групп ХХК	Marketing specialist (Монкон пропертис ХХК)	Зах зээлийн судалгаа шинжилгээ хийх, тайлагнах, Дижитал орчинд идэвхжүүлэх төлөвлөгөө боловсруулах, Сошиал сувгуудыг удирдан зохион байгуулах, агуулгын төлөвлөгөө гаргах, хөгжүүлэх Борлуулалтын явцыг удирдах, борлуулалтын шинжилгээ хийж, судалгаа хийх Маркетингийн идэвхжүүлэлтийн хөтөлбөр гаргаж, зохион байгуулах	Маркетинг, Бизнесийн удирдлага чиглэлээр бакалавр зэрэгтэй Мэргэжлээрээ 2-аас дээш жил ажилласан туршлагатай Англи хэлний зохих түвшний мэдлэгтэй Шинэ санал санаачилга гаргах Бусадтай харилцах, багаар ажиллах Найруулан бичих болон судалгаа хийх Удирдлагаас өгсөн үүрэг даалгаврыг цаг тухайд нь биелүүлдэг байх	Барилгын салбарын талаар ойлголт, мэдлэгтэй бол давуу тал болно	Улаанбаатар хот		Мэргэжилтэн	Бүтэн цагийн	1,500,000	1,800,000		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, 1-р хороо, Нью Хоризон оффис, 12 давхар	99030689	None	2022-03-09 19:15
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_lzrt607chk	Гүнд инвестмент холдинг групп	Маркетингийн менежер /Эс Ти Эс Фүүдс ХХК/	Брэндинг, бүтээгдэхүүн сурталчлах маркетингийн оновчтой бодлого боловсруулах Үйл ажиллагааг төлөвлөх Гүйцэтгэх үр дүнг тайлагнах АБТ-д заасан бусад үүргүүд	Бизнесийн удирдлага, Маркетинг чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй Маркетингийн менежерээр 2-оос дээш жил ажилласан туршлагатай байх Англи хэлний дундаас дээш түвшний мэдлэгтэй байх Бүтээлч сэтгэлгээтэй байх Багаар ажиллах чадвартай байх Цагийн менежмент сайтай байх	"Гүнд Инвестмент" ХХК-ийн охин компани болох "Эс Ти Эс Фүүдс" ХХК-д Маркетингийн менежер авна.	Улаанбаатар хот	 Баянгол дүүрэг	Мэргэжилтэн	Бүтэн цагийн	1,200,000	1,500,000		Монгол улс, Улаанбаатар хот, Баянгол дүүрэг, Амарсанаагийн гудамж, Колорадо бизнес төв, 307 тоот. /Max mall худалдааны төвийн хойд талд байрлах Колорадо бизнес төв/	70004628	None	2022-03-09 17:22
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_d18lmrc764	Таван Богд Групп	Маркетингийн менежер /Таван Богд Солюшнс ХХК/	Брэндүүдтэй холбоотой маркетингийн төсөв, төлөвлөгөөг хэрэгжүүлэх, зах зээлийн дүн шинжилгээ хийх, шинэ бүтээгдэхүүн нэвтрүүлэлт, сошиал медиа хөгжүүлэх, хөтлөх, харилцагчидруу чиглэсэн олон нийтийн үйл ажиллагааг зохион байгуулах	Маркетинг, бизнес удирдлагын чиглэлээр их дээд сургууль төгссөн Маркетингийн чиглэлээр ажиллаж байсан туршлагатай Шинийг санаачлагч, бүтээлч сэтгэлгээтэй Удирдан зохион байгуулах, төлөвлөх ур чадвартай Англи хэлний дундаас дээш түвшний мэдлэгтэй Мэдээллийн технологийн салбарын мэдлэгтэй, сонирхолтой, B2B маркетингийн мэдлэгтэй бол давуу тал болно.	Зөвхөн анкетны шалгаруулалтанд тэнцсэн хүмүүстэй холбоо барьж дараагийн шалгаруулалтад оролцуулах болно.	Улаанбаатар хот	 Хан-Уул дүүрэг	Мэргэжилтэн	Бүтэн цагийн	1,800,000	2,100,000		Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, Чингисийн өргөн чөлөө, Таван Богд Группийн байр /Crocus еvent hall-ийн замын эсрэг талд/	94067272	None	2022-03-04 12:10
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_l9imq5jdau	Сирина бюти ХХК	Гоо Сайхны эмнэлэг	Ажлын байрны тодорхойлолтонд заагдсан ажил үүрэг	Маркетинг менежментийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй Маркетингийн чиглэлээр ажиллаж байсан туршлагатай, судалгааны ажил хийж байсан туршлагатай бол давуу тал болно. Англи хэлний ярианы болон бичгийн дундаас дээш түвшний мэдлэгтэй Маркетингийн судалгаа, шинжилгээ хийх, төсөл хөтөлбөр боловсруулах, хэрэгжүүлэх, үр дүнд анализ хийх чадвартай Шинийг эрэлхийлэгч, санаачлагч, бүтээлч сэтгэлгээтэй Удирдан зохион байгуулах чадвартай Харилцааны өндөр соёлтой Удирдан зохион байгуулах, багаар ажиллах, бусдад нөлөөлөх, ачаалал даах чадвартай Хувийн зохион байгуулалт, цагийн менежмент сайтай Тогтвор суурьшилтай ажиллах эрмэлзэлтэй Ажлын ачаалал даах чадвартай Бичиг баримт боловсруулах чадвартай Үнэнч, шударга, нягт нямбай, санаачлагатай		Улаанбаатар хот	 Чингэлтэй дүүрэг	Мэргэжилтэн	Бүтэн цагийн	800,000	1,000,000		Монгол улс, Улаанбаатар хот, Чингэлтэй дүүрэг, Чингэлтэй дүүрэг 5-р хороо Ж.Самбуугийн гудамж Эм Эн цамхаг 16 давхар 1608 тоот	99010359, 99010337, 99989297	None	2022-03-09 16:16
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_ys82qfqmbu	Монкон Групп ХХК	Performance marketing manager	Компанийн маркетинг, брэндийн төлөвлөлтийг боловсруулж, маркетингийн өндөр түвшний гүйцэтгэлтай байх Хамтран ажиллаж буй харилцагч компаниудтай харилцах, ажлын гүйцэтгэл, хэрэгжилтэд хяналт тавих Компанийн нийгэмд эзлэх байр суурийг бататгах, орчин үеийн сурталчилгааны арга хэрэгсэл, сувагчлалыг ашиглан үр дүнтэй ажиллах, санхүүгийн үр ашгийг дээшлүүлэх санал санаачилга гаргах Анхдагч болон хоёрдогч өгөгдөл судалгаанд дүн шинжилгээ хийх, мэдээлэл боловсруулах, шийдвэр гаргалтад дэмжлэг үзүүлэх	Бизнесийн удирдлага болон маркетингийн чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй Мэргэжлээрээ 5-аас дээш жил ажилласан туршлагатай Ажлын уялдаа холбоог зөв зохион байгуулж шаардлага тавьж ажиллах чадвартай байх Өөрийн ажил үүргийг сайжруулах тал дээр эрэл хайгуул хийх, шинэ санал санаачилга гаргах үйл ажиллагаандаа нэвтрүүлдэг байх Бусадтай харилцах, багаар ажиллах чадвартай байх Бие даан судалгаа шинжилгээ хийж тайлагнах ур чадвартай байх Компьютерийн хэрэглээний программыг бүрэн эзэмшсэн байх Англи хэлний дундаас дээш түвшний мэдлэгтэй байх Удирдлагаас өгсөн үүрэг даалгаврыг цаг тухайд нь биелүүлдэг байх	(Монкон Пропертис ХХК) Барилгын салбарын талаар ойлголт, мэдлэгтэй бол давуу тал болно.	Улаанбаатар хот		Дунд шатны удирдлага	Бүтэн цагийн	1,800,000	2,100,000		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, 1-р хороо, Нью Хоризон оффис, 12 давхар	99030689	None	2022-03-09 14:53
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_s6_+u1oac2	Тнгри инвест ХХК	Маркетингийн менежер	Компанийн маркетингийн бүхий л үйл ажиллагааг хариуцаж ажиллах Компанийн брэндүүдийн төсөв, стратеги төлөвлөгөө, гүйцэтгэлийг гаргах Сошиал медиа хөтлөх Зар, сурталчилгаа, идэвхжүүлэлт Санал гомдол, харилцагчийн үйлчилгээг хариуцаж ажиллах	Маркетинг, бизнесийн удирдлагын чиглэлээр их дээд сургууль төгссөн Маркетинг, сощиал медиа чиглэлээр ажиллаж байсан туршлагатай Тогтвор суурьшилтай ажиллах Photoshop, Indesign гэх мэт зургийн программ дээр ажилладаг байх Англи хэлний дунд түвшины мэдлэгтэй Идэвх санаачлагатай, бүтээлч сэтгэлгээтэй		Улаанбаатар хот	 Баянгол дүүрэг	Мэргэжилтэн	Бүтэн цагийн	1,000,000	1,200,000		Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, Хан - Уул дүүрэг, 3-р хороо, Ажилчны гудамж - 1, Тнгри Инвест ХХК -ийн байр	88044327	None	2022-03-09 14:47
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_cjkxfuk7uo	Наран Трейд ХХК	Толгой компанид МАРКЕТИНГИЙН МЕНЕЖЕР	Дараах үндсэн үүрэгтэй: 1. Группын маркетинг, олон нийтийг хамарсан үйл ажиллагааны ерөнхий төлөвлөлтийг гарган, хэрэгжилтийг ханган ажиллах, тайлагнах нэгдсэн хөтөлбөр арга хэмжээг удирдан зохион байгуулах 2. Хэвлэл мэдээллийн компанит ажлын төлөвлөлт, хэрэгжилтийг хариуцах3. Сурталчилгааны самбар, /lightbox, billboard, LED, LCD/ түүний ашиглалт, хэрэгжилтийг хянаж ажиллах	1. Олон улсын бизнес, Маркетинг, Бизнесийн удирдлагаар бакалавраас доошгүй зэрэгтэй 2. Худалдаа, маркетингийн чиглэлээр мэргэшсэн 3. Мэргэжлээрээ 1 болон түүнээс дээш жил ажилласан туршлагатай 4. Англи хэлний дунд болон түүнээс дээш түвшний мэдлэгтэй		Улаанбаатар хот	 Баянгол дүүрэг	Мэргэжилтэн	Бүтэн цагийн	1,800,000	2,100,000		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, "Наран Трейд"ХХК Сүхбаатар дүүрэг 5-р хороолол, Сөүлийн гудамж 42/1, “Наран Билдинг” Улаанбаатар-44, Монгол улс 14250	75057555 /2/	None	2022-03-02 13:50
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_lda1b6zxdh	Глобал Бридж Групп	БОРЛУУЛАЛТЫН АЖИЛТАН-ЭМЭГТЭЙ /MG Motors/	Автомашин худалдан борлуулах компанид маркетинг, сургалталчилгааны ажилд дэмжлэг үзүүлэх Бараа бүтээгдэхүүний онцлог, давуу тал дээр суурилсан зар сурталчилгааний мэдээлэл хэрэглэгчдэд өгөх Борлуулалтын төлөвлөгөө, орлогын график гаргаж, биелэлтийг хангахад туслах Худалдан авагчтай гэрээ, хэлэлцлийг хийх, чанар, стандарт, болон бусад үзүүлэлтийн дата сан үүсгэх болон ажлын байрны тодорхойлолтод заагдсан бусад ажил үүргийг гүйцэтгэнэ	Дээд боловсролтой Борлуулалтын чиглэлээр 3-с дээш жил ажилласан туршлагатай Харилцааны соёлтой, ятган үнэмшүүлэх, бусадтай ойлголцох өндөр чадвартай Төлөвлөх, хэрэгжүүлэх, тайлагнах, илтгэх чадвартай Тогтвор суурьшилтай ажиллах Жолооны үнэмлэхтэй, жолоо барих боломжтой Авто машины борлуулалт чиглэлээр ажиллаж байсан бол давуу тал болно	Зөвхөн анкетын шалгаруулалтад тэнцсэн ажил горилогчийг ярилцлагад дуудна. Үндсэн цалин + Борлуулалтын урамшуулал + Хоолны мөнгө	Улаанбаатар хот	 Баянзүрх дүүрэг	Мэргэжилтэн	Бүтэн цагийн	1,200,000	1,500,000		Монгол улс, Улаанбаатар хот, Баянзүрх дүүрэг, 26-р хороо, Нийслэл хүрээ өргөн чөлөө, Хүннү гудамж, 13313, Глобал Моторс ХХК	99016676, 77228811-208	None	2022-03-03 09:35
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_w-x_+13lew	Тэргүүн Чансаа ХХК	ГРАФИК ДИЗАЙНЕР	Байгууллагын үл хөдлөх хөрөнгө борлуулахтай холбоотой төслүүдийг сурталчилгааны материалуудыг бэлдэх. Компанийн брэндингийг мөрдүүлэх, хөгжүүлэх Хэвлэлийн болон бусад эх бэлтгэлийг чанарын өндөр түвшинд,мэргэжлийн ур чадвартайгаар бэлтгэх Эх бэлтгэх явцад компанийн брэндбүүкийг мөрдөх, хэрэгжилтийг хангах,хангуулах Оюуны өмч, зохиогчийн эрхийг хамгаалахад анхаарч ажиллах	Харилцааны соёл эзэмшсэн, найрсаг Багаар ажиллах чадвартай - Тогтвор суурьшилтай ажиллах - Идэвхи санаачлагатай Тайлан төлөвлөгөө боловсруулах чадвартай Бүтээлч сэтгэлгээтэй	шинэ төгсөгч байж болно сургаад авна Эх бэлтгэлээр ажиллаж байсан бол давуу тал болно	Улаанбаатар хот		Мэргэжилтэн	Бүтэн цагийн	1,200,000	1,500,000		Монгол улс, Улаанбаатар хот, Чингэлтэй дүүргийн 5 дугаар хороо Премиум палас цогцолборын 9 давхар 901 тоот 99106908	99106908	None	2022-03-09 12:00
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_cnzoe9iw77	Их Бодь Констракшн ХХК	Маркетенгийн менежер	Маркетинг, борлуулалтын төлөвлөлт,гүйцэтгэл Борлуулалт удирдан зохион байгуулах Борлуулалт нэмэгдүүлэх Худалдан авагчдад оронсууц болон төслийн талаар таниулж, сурталчлан харилцаа холбоо тогтоож, захиалга авах Маркетинг сурталчилгааны ажлыг удирдан зохион байгуулах Үл хөдлөхийн онцлог давуу тал дээр суурилсан зар сурталчилгаа, PR хийх Ажлын байрны тодорхойлолтонд заасан бусад үндсэн үүргүүдийг гүйцэтгэх	Маркетинг болон Бизнесийн удирдлагаар их дээд сургууль төгссөн Ажлын туршлагатай Компьютерийн хэрэглээний программ дээр ажиллах бүрэн чадвартай, сошиал медиа дээр ажиллах чадвартай Харилцааны соёлтой, ятган үнэмшүүлэх чадвартай Шинийг санаачлах, Өөртөө итгэлтэй	Үл хөдлөх хөрөнгийн борлуулалтан дээр ажиллаж байсан бол давуу тал болно	Улаанбаатар хот	 Баянзүрх дүүрэг	Дунд шатны удирдлага	Бүтэн цагийн	1,500,000	1,800,000		Монгол улс, Улаанбаатар хот, Баянзүрх дүүрэг, 14-р хороо, Цагаан Хуаран хотхоны хойно, 127А байр 104 тоот	77271818, 91104110	None	2022-03-07 16:27
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_j3xk3su5-p	Таван Богд Фүүдс ХХК	Маркетингийн менежер	KFC брэндийн бүтээгдэхүүн & үйлчилгээний хөгжүүлэлт, хэрэглэгчийн судалгаа тайлагнал, борлуулалтын анализ, CRM & дата анализ, маркетингийн олон талт шинэ санаа санаачлага, бүтээгдэхүүн үйлчилгээнд тулгуурлсан маркетингийн insight, story board-ийг Монгол болон Англи хэл дээр бэлтгэх, тайлагнах, төлөвлөх.	Бакалавр болон магистраар маркетингийн чиглэлээр АНУ, КАНАД, СИНГАПУР, АНГЛИ, АВСТРАЛИЙН их дээд сургуулиудад сурсан бол давуу тал болно. Маркетинг, борлуулалтын чиглэлээр ажиллаж байсан туршлагатай Шинийг үргэлж сурах хүсэл тэмүүлэлтэй өлөн маркетер		Улаанбаатар хот	 Сүхбаатар дүүрэг	Дунд шатны удирдлага	Бүтэн цагийн	1,800,000	2,100,000		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, 1 дүгээр хороо, 5 дугаар хороолол /14251/, Чингисийн өргөн чөлөө-10, Бизнес тауэр төвийн 8 дугаар давхар	94058813	None	2022-03-07 14:58
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_4ajpi18+pm	Магнай Трейд ХХК	Төслийн менежер	Төслийн зорилт, гүйцэтгэх ажлыг нарийвчлан тодорхойлж судалгаа шинжилгээ хийх, төсөл хөтөлбөр боловсруулах Төслийг хэрэгжүүлэхэд шаардагдах зардал, хөрөнгийг төлөвлөх, холбогдох бичиг баримтуудыг боловсруулах Төслийн судалгаанд үндэслэн дэмжигдсэн төслийг хэрэгжүүлэх, төслийн удирдлагын үе шатуудыг хэрэгжүүлэх, төслийг хэрэгжүүлэхэд шаардлагатай бүх нөөцийг удирдахад оролцох Төслийн ашигт ажиллагааг сайжруулах, зардлыг бууруулах, үр ашггийг нэмэгдүүлэх Хариуцсан ажлын чиглэлээр гарсан дүрэм, журам, заавар, гэрээ, баримт бичгийн хэрэгжилтэнд хяналт тавьж ажиллах Төслийг төлөвлөсөн цаг хугацаа, төсөвт багтаан чанар стандартын түвшинд бүрэн гүйцэтгэх, тайлагнах	Эдийн засаг, бизнесийн удирдлагын чиглэлээр бакалавр болон түүнээс дээш зэрэгтэй Төслийн удирдлагын талаар мэдлэг, мэдээлэлтэй байх Бичиг баримт боловсруулах, тайлагнах чадвартай Тооцоолон бодох, загварчлах чадвартай Хэрэглээний программууд дээр ажиллах чадвартай Багаар ажиллах чадвартай Хариуцлагатай, хувийн зохион байгуулалт сайтай	Та өөрийн анкетыг Zangia.mn сайтаар илгээх боломжтой бөгөөд бид зөвхөн ажлын байранд тавигдах шаардлагад нийцсэн ажил горилогчтой эргэн холбогдох болно.	Улаанбаатар хот	 Сүхбаатар дүүрэг	Мэргэжилтэн	Бүтэн цагийн	1,200,000	1,500,000		Монгол улс, Улаанбаатар хот, Сүхбаатар дүүрэг, 6-р хороо, НҮ-ний гудамж, МТ байр email: hr@mtgroup.mn	78001010, 93001010, 83001010	None	2022-03-07 14:54
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_q0qc4ki-5h	Ти энд жи ХХК	Маркетингийн менежер	Байгууллагын маркетингийн төлөвлөгөө гаргах, хэрэгжүүлэх, төрөл бүрийн идэвхижүүлэлт хийх, хөтөлбөр, үзэсгэлэн арга хэмжээ зохион байгуулах, хамтарч ажиллах; Бараа материалын танилцуулга, технологи, угсралтын заавар, танилцуулга, эх бэлтгэх ажлыг хамтран ажиллах; Бүтээгдэхүүнийн зах зээлийн болон өрсөлдөгч, хэрэглэгчийн судалгаа хийх; Байгууллагын өдөр тутмын бизнесийн үйл ажиллагаанд туслалцаа, дэмжлэг үзүүлэх;	ЭЕРЭГ ХАНДЛАГАТАЙ- БҮТЭЭЛЧ, ИДЭВХ САНААЧЛАГАТАЙ, багаар ажиллах чадвар эзэмшсэн; Компьютерийн хэрэглээний программ, эх бэлтгэлийн (photo shop, corel г.м) болон интернет орчинд ажиллах чавдарыг сайн эзэмшсэн; Social media marketing-ийн талаарх мэдлэг, ур чадвар эзэмшсэн; Хувийн зохион байгуулалт сайтай, тогтвор суурьшилтай ажиллах; Англи хэлний дунд түвшний мэдлэгтэй байх; Маркетингийн удирдлагаар бакалавр болон түүнээс дээш зэрэгтэй төгссөн;	Ажлын байрны байршил: 5 шар	Улаанбаатар хот	 Баянгол дүүрэг	Дунд шатны удирдлага	Бүтэн цагийн	1,000,000	1,200,000		Монгол улс, Улаанбаатар хот, Баянгол дүүрэг, 20-р хороо, Үйлдвэрийн баруун бүс /16101/, Москва гудамж, 76-р байр, А блок "Дээврийн материалын төв" салбарын байр	70280035, 99999906	None	2022-03-02 10:49
Маркетинг, PR, Менежмент	Маркетинг менежмент	https://www.zangia.mn/job/_vwmovuorg6	Том-Амжилт	Маркетингийн менежер	- Байгууллагын маркетингийн сурталчилгааг оновчтой зөв хийх - Үйл ажиллагааны тасралтгүй байдлыг хангах - Маркетингийн бүх шатны судалгаа хийж , шинийг санаачлан , үр дүнтэй ажиллах	- Харилцаа хандлага сайтай байх - Цаг баримталдаг байх - Өөрийгөө хөгжүүлэх чин хүсэл эрмэлзэлтэй байх - Багаар ажиллах - Шаргуу ажиллах чадвартай байх	- Өсөн дэвших боломжтой хамт олон - Ажлын уян хатан цаг - Найрсаг залуу хамт олон	Улаанбаатар хот	 Хан-Уул дүүрэг	Дунд шатны удирдлага	Бүтэн цагийн	1,000,000	1,200,000		Монгол улс, Улаанбаатар хот, Хан-Уул дүүрэг, 20-р хороо Үйлдвэр 23, BSB - ын чанх урд , AMJILT LEARN SPACE барилга	8025-6060, 8033-6060	None	2022-03-05 15:46
